0x1dd1560,GLOBAL,JumpingState::JumpingState,rand
0x1dd3300,GLOBAL,,rand
0x1dd3d78,MEMBER,Fighter::changeState,Fighter::updateWithNewState
0x1dd3e68,MEMBER,Fighter::standsUp,Fighter::getName
0x1dd5348,MEMBER,Fighter::ducksDown,Fighter::getName
0x1dd6680,MEMBER,Fighter::jumps,Fighter::getName
0x1ddd760,MEMBER,Fighter::dives,Fighter::getName
0x1ddeaf0,MEMBER,Fighter::feelsStrong,Fighter::getName
0x1de17a8,MEMBER,handleInput,Fighter::getName
0x1de2f00,MEMBER,handleInput,Fighter::ducksDown
0x1de3000,MEMBER,handleInput,Fighter::jumps
0x1de3ba8,MEMBER,update,Fighter::getFatigueLevel
0x1de3cd0,MEMBER,update,Fighter::changeFatigueLevelBy,UNOP
0x1de4150,MEMBER,handleInput,Fighter::standsUp
0x1de50b8,MEMBER,handleInput,DuckingState::update,fighter
0x1de5668,MEMBER,handleInput,DuckingState::update,fighter
0x1de63d0,MEMBER,update,Fighter::getFatigueLevel
0x1de64f8,MEMBER,update,Fighter::changeFatigueLevelBy,UNOP
0x1de6688,MEMBER,update,Fighter::getFatigueLevel
0x1de6798,MEMBER,update,Fighter::feelsStrong
0x1de6c38,MEMBER,handleInput,Fighter::dives
0x1de7780,MEMBER,update,Fighter::changeFatigueLevelBy,1
0x1de8170,MEMBER,update,Fighter::changeFatigueLevelBy,2
